Well,Category,Replicate,Cytoplasm_Intensity_MeanIntensity_NFKB,Nuclei_Intensity_MeanIntensity_NFKB,Cytoplasm_AreaShape_Area_CD45,number_ASC
J08,Untreated,Exp03,1489.02,1027.1,7144.0,0
J08,Untreated,Exp03,2001.31,785.558,291487.0,0
J08,Untreated,Exp03,,919.611,50072.0,0
J08,Untreated,Exp03,599.6,744.009,4325.0,0
J08,Untreated,Exp03,,,,0
J08,Untreated,Exp03,1077.2,,,0
J08,Untreated,Exp03,739.762,841.314,3042.0,0
J08,Untreated,Exp03,746.112,835.448,29381.0,1
J08,Untreated,Exp03,,872.88,5909.0,0
J08,Untreated,Exp03,956.435,905.759,18034.0,0
J08,Untreated,Exp03,748.902,608.086,42591.0,1
J08,Untreated,Exp03,975.118,1184.17,5716.0,0
J08,Untreated,Exp03,744.306,887.548,2868.0,0
J08,Untreated,Exp03,,,,0
J08,Untreated,Exp03,873.291,670.572,59733.0,0
J08,Untreated,Exp03,,,,1
J08,Untreated,Exp03,859.195,1094.92,7581.0,0
J08,Untreated,Exp03,1168.55,,,0
J08,Untreated,Exp03,1134.9,,,0
J08,Untreated,Exp03,867.458,,,0
J08,Untreated,Exp03,1243.63,961.201,38234.0,0
J08,Untreated,Exp03,683.085,516.56,81501.0,1
J08,Untreated,Exp03,1078.95,946.367,29268.0,0
J08,Untreated,Exp03,928.951,1140.71,15936.0,0
J08,Untreated,Exp03,1273.26,,,0
J08,Untreated,Exp03,825.366,643.746,37667.0,0
J08,Untreated,Exp03,,,,0
J08,Untreated,Exp03,735.938,553.381,63356.0,0
J08,Untreated,Exp03,770.314,596.895,152056.0,0
J08,Untreated,Exp03,1008.7,,,0
J08,Untreated,Exp03,,1704.91,4498.0,0
J08,Untreated,Exp03,874.313,959.912,9777.0,0
J08,Untreated,Exp03,960.115,803.604,54525.0,0
J08,Untreated,Exp03,805.829,1111.85,6840.0,0
J08,Untreated,Exp03,853.202,743.707,69932.0,0
J08,Untreated,Exp03,1637.45,1158.06,5653.0,0
J08,Untreated,Exp03,1162.98,,,0
J08,Untreated,Exp03,729.508,552.064,68834.0,0
J08,Untreated,Exp03,1351.52,657.037,54575.0,1
J08,Untreated,Exp03,,,,1
J08,Untreated,Exp03,978.066,,,0
J08,Untreated,Exp03,,860.774,296299.0,0
J08,Untreated,Exp03,,1007.02,14910.0,0
J08,Untreated,Exp03,798.742,1328.05,5421.0,0
J08,Untreated,Exp03,1757.8,1405.71,14146.0,0
J08,Untreated,Exp03,1535.53,,,1
J08,Untreated,Exp03,681.941,663.656,48484.0,0
J08,Untreated,Exp03,,797.566,26571.0,0
J08,Untreated,Exp03,765.302,1018.34,5494.0,0
J08,Untreated,Exp03,1003.44,1341.91,6379.0,0
J08,Untreated,Exp03,928.969,723.264,43978.0,0
J08,Untreated,Exp03,1063.71,934.058,31561.0,1
J08,Untreated,Exp03,748.049,662.464,23035.0,0
J08,Untreated,Exp03,733.661,618.207,52626.0,0
J08,Untreated,Exp03,719.012,768.461,7364.0,0
J08,Untreated,Exp03,800.905,1100.06,5110.0,0
J08,Untreated,Exp03,1609.48,1280.1,4914.0,0
J08,Untreated,Exp03,1279.3,844.853,4185.0,0
J08,Untreated,Exp03,847.871,1280.7,8710.0,0
J08,Untreated,Exp03,1795.09,1305.07,8270.0,0
J08,Untreated,Exp03,1258.15,,,1
J08,Untreated,Exp03,904.246,1110.72,7083.0,0
J08,Untreated,Exp03,,804.728,5536.0,0
J08,Untreated,Exp03,,,,1
J08,Untreated,Exp03,807.674,635.36,83730.0,0
J08,Untreated,Exp03,932.571,1207.09,4582.0,0
J08,Untreated,Exp03,1060.72,,,0
J08,Untreated,Exp03,1343.99,683.609,116352.0,1
J08,Untreated,Exp03,1573.54,1036.51,6049.0,0
J08,Untreated,Exp03,1216.88,877.441,19331.0,1
J08,Untreated,Exp03,990.544,743.542,42986.0,0
J08,Untreated,Exp03,841.621,1164.23,4629.0,0
J08,Untreated,Exp03,919.215,1073.96,3999.0,0
J08,Untreated,Exp03,754.213,643.211,67630.0,0
J08,Untreated,Exp03,737.667,,,0
J08,Untreated,Exp03,734.679,,,0
J08,Untreated,Exp03,749.204,611.362,5357.0,0
J08,Untreated,Exp03,728.995,982.707,10444.0,0
J08,Untreated,Exp03,924.41,,,0
J08,Untreated,Exp03,2054.53,,,0
J08,Untreated,Exp03,2171.6,,,0
J08,Untreated,Exp03,735.066,,,0
J08,Untreated,Exp03,1004.7,827.447,61321.0,0
J08,Untreated,Exp03,1070.34,842.376,24974.0,0
J09,LPS,Exp03,931.411,736.86,24157.0,1
J09,LPS,Exp03,,994.967,5079.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,,791.512,15935.0,1
J09,LPS,Exp03,785.431,648.159,42904.0,0
J09,LPS,Exp03,,984.498,9164.0,0
J09,LPS,Exp03,846.648,584.683,57354.0,0
J09,LPS,Exp03,692.188,524.183,57860.0,0
J09,LPS,Exp03,794.465,1136.99,11507.0,0
J09,LPS,Exp03,700.17,1153.8,7216.0,0
J09,LPS,Exp03,682.06,528.789,93834.0,0
J09,LPS,Exp03,697.159,753.89,22008.0,0
J09,LPS,Exp03,776.75,749.537,22897.0,0
J09,LPS,Exp03,640.238,795.043,5712.0,0
J09,LPS,Exp03,719.269,417.418,84830.0,1
J09,LPS,Exp03,694.375,877.251,13260.0,0
J09,LPS,Exp03,812.561,565.521,68139.0,0
J09,LPS,Exp03,1747.94,,,0
J09,LPS,Exp03,654.772,,,0
J09,LPS,Exp03,,951.056,26600.0,0
J09,LPS,Exp03,691.361,661.885,33518.0,0
J09,LPS,Exp03,874.972,,,1
J09,LPS,Exp03,763.137,435.259,389333.0,0
J09,LPS,Exp03,693.035,839.604,18210.0,0
J09,LPS,Exp03,614.55,638.226,5611.0,0
J09,LPS,Exp03,905.656,2179.11,4399.0,0
J09,LPS,Exp03,2060.82,1555.66,4871.0,0
J09,LPS,Exp03,717.641,1020.48,5267.0,0
J09,LPS,Exp03,641.151,903.669,7697.0,0
J09,LPS,Exp03,676.977,1021.14,7404.0,0
J09,LPS,Exp03,719.467,1165.52,8898.0,0
J09,LPS,Exp03,644.105,648.352,24639.0,0
J09,LPS,Exp03,668.693,1153.11,9766.0,0
J09,LPS,Exp03,749.175,468.953,63473.0,0
J09,LPS,Exp03,776.838,1371.04,6773.0,0
J09,LPS,Exp03,931.464,,,0
J09,LPS,Exp03,719.953,1580.39,5274.0,0
J09,LPS,Exp03,1221.37,1987.55,4394.0,0
J09,LPS,Exp03,800.066,,,0
J09,LPS,Exp03,,636.881,116325.0,0
J09,LPS,Exp03,705.133,1112.01,10145.0,0
J09,LPS,Exp03,1747.99,1135.5,3407.0,0
J09,LPS,Exp03,,669.904,12487.0,0
J09,LPS,Exp03,762.588,1363.18,4704.0,0
J09,LPS,Exp03,818.821,,,0
J09,LPS,Exp03,718.162,1155.5,6661.0,0
J09,LPS,Exp03,668.704,,,0
J09,LPS,Exp03,1812.72,1288.24,10000.0,0
J09,LPS,Exp03,1961.37,,,2
J09,LPS,Exp03,783.973,1231.26,7999.0,1
J09,LPS,Exp03,769.065,653.661,36907.0,0
J09,LPS,Exp03,1221.55,599.272,49523.0,1
J09,LPS,Exp03,657.888,713.186,16943.0,0
J09,LPS,Exp03,,1680.73,7345.0,1
J09,LPS,Exp03,643.127,443.122,145250.0,0
J09,LPS,Exp03,712.832,1150.9,8253.0,0
J09,LPS,Exp03,854.688,1020.56,6329.0,1
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,822.376,613.166,50526.0,0
J09,LPS,Exp03,953.591,1630.82,6014.0,0
J09,LPS,Exp03,872.364,,,0
J09,LPS,Exp03,753.683,,,0
J09,LPS,Exp03,919.929,,,0
J09,LPS,Exp03,855.108,1319.6,13517.0,0
J09,LPS,Exp03,2411.98,,,2
J09,LPS,Exp03,683.789,1055.98,8171.0,1
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,691.169,649.576,31284.0,0
J09,LPS,Exp03,660.779,,,0
J09,LPS,Exp03,846.384,598.015,40868.0,0
J09,LPS,Exp03,780.535,580.253,31264.0,0
J09,LPS,Exp03,739.201,,,0
J09,LPS,Exp03,1429.56,,,0
J09,LPS,Exp03,768.841,723.532,17612.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,752.216,,,0
J09,LPS,Exp03,784.13,631.312,15573.0,0
J09,LPS,Exp03,,1482.81,3363.0,0
J09,LPS,Exp03,671.565,1108.72,7625.0,1
J09,LPS,Exp03,,439.046,142211.0,0
J09,LPS,Exp03,1034.42,462.67,80563.0,0
J09,LPS,Exp03,722.666,984.611,10400.0,0
J09,LPS,Exp03,709.855,564.691,141955.0,0
J09,LPS,Exp03,700.736,,,0
J09,LPS,Exp03,2133.62,,,0
J09,LPS,Exp03,,4922.49,1761.0,0
J09,LPS,Exp03,2170.12,3721.3,3155.0,1
J09,LPS,Exp03,663.606,1089.07,4935.0,0
J09,LPS,Exp03,722.01,1018.17,8060.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,850.012,700.42,73781.0,0
J09,LPS,Exp03,748.677,624.27,41442.0,0
J09,LPS,Exp03,741.881,977.122,12046.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,,919.381,11285.0,0
J09,LPS,Exp03,,1209.27,7288.0,0
J09,LPS,Exp03,812.069,,,0
J09,LPS,Exp03,721.365,847.814,5814.0,0
J09,LPS,Exp03,1580.65,613.006,104222.0,0
J09,LPS,Exp03,727.665,486.548,79076.0,0
J09,LPS,Exp03,723.541,,,0
J09,LPS,Exp03,2520.76,1508.17,8975.0,0
J09,LPS,Exp03,636.709,,,0
J09,LPS,Exp03,706.492,,,0
J09,LPS,Exp03,778.325,,,0
J09,LPS,Exp03,1376.06,788.207,19551.0,0
J09,LPS,Exp03,1332.08,918.28,12626.0,0
J09,LPS,Exp03,912.974,748.539,42900.0,0
J09,LPS,Exp03,1311.12,,,0
J09,LPS,Exp03,1357.16,,,2
J09,LPS,Exp03,1052.75,866.305,18301.0,0
J09,LPS,Exp03,795.381,659.182,34085.0,0
J09,LPS,Exp03,1055.29,983.82,32761.0,0
J09,LPS,Exp03,,,,1
J09,LPS,Exp03,725.865,526.687,89343.0,0
J09,LPS,Exp03,801.995,830.164,92092.0,0
J09,LPS,Exp03,818.022,1348.43,3568.0,0
J09,LPS,Exp03,942.595,778.807,31257.0,0
J09,LPS,Exp03,936.313,529.833,60955.0,1
J09,LPS,Exp03,1287.47,737.747,14052.0,0
J09,LPS,Exp03,763.72,688.747,39900.0,0
J09,LPS,Exp03,,1687.86,4580.0,0
J09,LPS,Exp03,723.744,471.786,179802.0,0
J09,LPS,Exp03,826.51,1518.52,6892.0,0
J09,LPS,Exp03,,574.499,715.0,0
J09,LPS,Exp03,708.003,,,0
J09,LPS,Exp03,956.849,545.428,52972.0,0
J09,LPS,Exp03,729.691,537.524,71378.0,0
J09,LPS,Exp03,1243.62,581.314,23712.0,0
J09,LPS,Exp03,,752.708,16656.0,0
J09,LPS,Exp03,708.978,814.244,3976.0,0
J09,LPS,Exp03,,2684.73,24796.0,0
J09,LPS,Exp03,639.247,,,0
J09,LPS,Exp03,658.765,758.357,20547.0,0
J09,LPS,Exp03,,,,1
J09,LPS,Exp03,732.539,,,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,676.564,552.734,71672.0,0
J09,LPS,Exp03,844.791,,,0
J09,LPS,Exp03,703.723,1331.51,5630.0,0
J09,LPS,Exp03,,1348.24,4101.0,0
J09,LPS,Exp03,765.338,430.721,60620.0,0
J09,LPS,Exp03,1275.42,879.217,6567.0,0
J09,LPS,Exp03,666.718,1143.55,5489.0,0
J09,LPS,Exp03,739.114,1099.6,5326.0,0
J09,LPS,Exp03,715.464,976.708,8044.0,0
J09,LPS,Exp03,874.479,1639.47,5228.0,0
J09,LPS,Exp03,,647.069,1620.0,0
J09,LPS,Exp03,,514.698,359593.0,0
J09,LPS,Exp03,943.489,1526.4,4990.0,0
J09,LPS,Exp03,594.667,636.19,7091.0,0
J09,LPS,Exp03,649.771,698.766,1922.0,0
J09,LPS,Exp03,702.415,1114.12,5040.0,0
J09,LPS,Exp03,1098.09,560.567,243995.0,0
J09,LPS,Exp03,1397.02,2710.1,5529.0,0
J09,LPS,Exp03,1069.32,1735.52,10991.0,0
J09,LPS,Exp03,761.409,1332.04,7882.0,0
J09,LPS,Exp03,788.54,,,0
J09,LPS,Exp03,680.96,878.039,9174.0,0
J09,LPS,Exp03,699.287,1151.76,7771.0,0
J09,LPS,Exp03,694.992,514.191,39412.0,0
J09,LPS,Exp03,661.974,427.969,127942.0,0
J09,LPS,Exp03,1595.74,1048.87,6038.0,0
J09,LPS,Exp03,817.157,1201.3,6820.0,0
J09,LPS,Exp03,1770.64,,,0
J09,LPS,Exp03,655.448,631.735,10232.0,0
J09,LPS,Exp03,692.301,405.783,103737.0,0
J09,LPS,Exp03,,530.759,185446.0,0
J09,LPS,Exp03,691.023,480.15,152192.0,0
J09,LPS,Exp03,1162.73,,,1
J09,LPS,Exp03,715.265,1084.51,6674.0,0
J09,LPS,Exp03,802.064,628.606,41288.0,0
J09,LPS,Exp03,,593.251,258491.0,0
J09,LPS,Exp03,724.409,580.59,76825.0,0
J09,LPS,Exp03,786.863,2055.21,3580.0,0
J09,LPS,Exp03,1098.18,,,0
J09,LPS,Exp03,1609.19,1119.98,9249.0,0
J09,LPS,Exp03,,576.236,68057.0,0
J09,LPS,Exp03,659.666,408.205,74259.0,0
J09,LPS,Exp03,678.392,,,0
J09,LPS,Exp03,735.43,604.749,38563.0,0
J09,LPS,Exp03,747.026,,,0
J09,LPS,Exp03,853.752,752.644,70016.0,1
J09,LPS,Exp03,919.974,,,0
J09,LPS,Exp03,650.6,1029.72,10456.0,0
J09,LPS,Exp03,950.88,678.381,73347.0,0
J09,LPS,Exp03,1912.35,1751.68,5464.0,0
J09,LPS,Exp03,948.313,,,0
J09,LPS,Exp03,2349.5,1161.02,52752.0,0
J09,LPS,Exp03,745.334,576.852,65868.0,0
J09,LPS,Exp03,649.539,456.892,62576.0,0
J09,LPS,Exp03,2298.75,1660.97,7520.0,0
J09,LPS,Exp03,716.842,752.858,11778.0,0
J09,LPS,Exp03,1449.78,,,0
J09,LPS,Exp03,679.925,900.054,8028.0,0
J09,LPS,Exp03,1279.43,584.777,43028.0,0
J09,LPS,Exp03,636.172,623.057,13456.0,0
J09,LPS,Exp03,716.586,,,0
J09,LPS,Exp03,1238.37,,,0
J09,LPS,Exp03,954.324,592.033,24190.0,0
J09,LPS,Exp03,855.436,699.589,70772.0,0
J09,LPS,Exp03,,1176.71,7690.0,0
J09,LPS,Exp03,753.472,,,0
J09,LPS,Exp03,1765.55,,,0
J09,LPS,Exp03,646.963,380.845,165035.0,0
J09,LPS,Exp03,690.179,506.514,74169.0,0
J09,LPS,Exp03,680.797,531.358,65137.0,1
J09,LPS,Exp03,758.594,509.794,142159.0,1
J09,LPS,Exp03,782.2,1105.05,8483.0,0
J09,LPS,Exp03,771.795,1252.84,4606.0,0
J09,LPS,Exp03,1002.1,816.645,130934.0,0
J09,LPS,Exp03,1926.15,,,0
J09,LPS,Exp03,1099.93,1332.88,18855.0,0
J09,LPS,Exp03,786.451,801.275,15590.0,0
J09,LPS,Exp03,842.722,,,0
J09,LPS,Exp03,893.498,573.533,91373.0,0
J09,LPS,Exp03,,1073.56,90039.0,2
J09,LPS,Exp03,1444.25,1208.9,6105.0,1
J09,LPS,Exp03,647.062,885.246,7376.0,0
J09,LPS,Exp03,955.506,1066.18,21130.0,0
J09,LPS,Exp03,595.925,602.94,5739.0,0
J09,LPS,Exp03,770.829,,,0
J09,LPS,Exp03,,639.794,74564.0,0
J09,LPS,Exp03,764.359,,,0
J09,LPS,Exp03,,1253.15,10688.0,0
J09,LPS,Exp03,2227.51,1672.55,5061.0,0
J09,LPS,Exp03,827.579,713.348,25817.0,0
J09,LPS,Exp03,747.51,414.091,123006.0,0
J09,LPS,Exp03,849.684,1493.92,6035.0,0
J09,LPS,Exp03,,787.998,51156.0,0
J09,LPS,Exp03,1891.26,1433.69,6617.0,0
J09,LPS,Exp03,1590.27,,,0
J09,LPS,Exp03,,587.317,297166.0,0
J09,LPS,Exp03,1129.92,,,0
J09,LPS,Exp03,766.666,1254.01,5055.0,1
J09,LPS,Exp03,710.105,,,0
J09,LPS,Exp03,864.601,,,1
J09,LPS,Exp03,1266.37,,,0
J09,LPS,Exp03,839.385,,,0
J09,LPS,Exp03,,1956.95,6668.0,1
J09,LPS,Exp03,753.805,1041.73,17791.0,0
J09,LPS,Exp03,674.804,710.924,7206.0,1
J09,LPS,Exp03,780.43,1057.93,11305.0,0
J09,LPS,Exp03,862.846,654.782,61060.0,0
J09,LPS,Exp03,787.057,725.832,26104.0,0
J09,LPS,Exp03,1660.56,911.694,6918.0,0
J09,LPS,Exp03,1188.26,791.9,35497.0,0
J09,LPS,Exp03,703.405,,,0
J09,LPS,Exp03,1912.22,,,0
J09,LPS,Exp03,695.882,,,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,747.658,1049.77,14498.0,0
J09,LPS,Exp03,711.842,1145.84,6825.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,,1061.34,3296.0,1
J09,LPS,Exp03,1680.85,864.759,19517.0,0
J09,LPS,Exp03,670.933,,,0
J09,LPS,Exp03,787.497,1717.85,1984.0,0
J09,LPS,Exp03,636.448,826.017,8848.0,0
J09,LPS,Exp03,827.827,469.32,238982.0,0
J09,LPS,Exp03,802.079,601.386,125196.0,0
J09,LPS,Exp03,1605.12,1649.09,4394.0,0
J09,LPS,Exp03,,524.422,159593.0,0
J09,LPS,Exp03,781.491,668.67,25193.0,0
J09,LPS,Exp03,788.561,1201.23,12372.0,1
J09,LPS,Exp03,890.057,1632.52,9436.0,0
J09,LPS,Exp03,779.411,547.658,50905.0,0
J09,LPS,Exp03,697.718,413.305,92205.0,0
J09,LPS,Exp03,2435.79,,,1
J09,LPS,Exp03,764.973,1298.49,13250.0,0
J09,LPS,Exp03,1208.87,,,0
J09,LPS,Exp03,722.365,743.249,11414.0,1
J09,LPS,Exp03,668.613,778.765,21948.0,0
J09,LPS,Exp03,933.944,766.396,85942.0,0
J09,LPS,Exp03,16261.1,1441.88,3512.0,0
J09,LPS,Exp03,727.646,604.685,16385.0,0
J09,LPS,Exp03,665.895,520.838,62180.0,0
J09,LPS,Exp03,743.734,1517.7,6159.0,0
J09,LPS,Exp03,612.018,,,0
J09,LPS,Exp03,709.746,896.447,5931.0,0
J09,LPS,Exp03,1059.97,1790.27,10239.0,0
J09,LPS,Exp03,,1306.16,5683.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,672.645,628.826,21809.0,0
J09,LPS,Exp03,1232.02,960.1,5816.0,0
J09,LPS,Exp03,661.584,,,0
J09,LPS,Exp03,1370.59,574.72,59369.0,0
J09,LPS,Exp03,761.032,,,0
J09,LPS,Exp03,709.345,661.141,167188.0,0
J09,LPS,Exp03,742.561,794.482,14501.0,0
J09,LPS,Exp03,703.856,463.58,90812.0,0
J09,LPS,Exp03,,402.521,414191.0,0
J09,LPS,Exp03,766.497,603.173,29082.0,0
J09,LPS,Exp03,704.853,657.523,2638.0,0
J09,LPS,Exp03,1430.4,,,1
J09,LPS,Exp03,923.255,1909.91,5770.0,0
J09,LPS,Exp03,934.273,1697.9,5573.0,0
J09,LPS,Exp03,866.117,,,0
J09,LPS,Exp03,826.113,653.844,48115.0,0
J09,LPS,Exp03,998.653,,,0
J09,LPS,Exp03,646.191,,,0
J09,LPS,Exp03,692.499,928.436,6970.0,1
J09,LPS,Exp03,1257.61,613.237,122605.0,1
J09,LPS,Exp03,733.248,1199.18,3880.0,0
J09,LPS,Exp03,2135.53,1586.97,8369.0,0
J09,LPS,Exp03,765.815,862.397,20758.0,1
J09,LPS,Exp03,955.625,537.31,39605.0,0
J09,LPS,Exp03,717.663,1000.05,10817.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,714.275,,,0
J09,LPS,Exp03,713.285,618.886,28360.0,0
J09,LPS,Exp03,695.308,597.437,21644.0,0
J09,LPS,Exp03,645.019,,,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,861.991,555.835,97487.0,0
J09,LPS,Exp03,1890.66,615.39,150561.0,0
J09,LPS,Exp03,765.02,660.543,57937.0,0
J09,LPS,Exp03,734.093,,,0
J09,LPS,Exp03,794.53,,,0
J09,LPS,Exp03,985.574,2300.34,3128.0,0
J09,LPS,Exp03,645.431,457.233,147333.0,0
J09,LPS,Exp03,726.518,850.573,7035.0,0
J09,LPS,Exp03,911.866,576.622,29155.0,0
J09,LPS,Exp03,760.835,545.14,78271.0,0
J09,LPS,Exp03,670.306,492.61,102888.0,0
J09,LPS,Exp03,864.039,870.433,58580.0,1
J09,LPS,Exp03,,1142.25,3815.0,1
J09,LPS,Exp03,727.23,503.662,86507.0,0
J09,LPS,Exp03,,1740.3,7951.0,0
J09,LPS,Exp03,920.594,,,0
J09,LPS,Exp03,674.274,540.746,192431.0,0
J09,LPS,Exp03,774.03,1608.45,4841.0,0
J09,LPS,Exp03,849.642,733.493,16757.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,829.013,872.039,24262.0,0
J09,LPS,Exp03,682.674,,,0
J09,LPS,Exp03,,959.38,10630.0,0
J09,LPS,Exp03,842.525,870.181,36043.0,0
J09,LPS,Exp03,755.638,562.939,54182.0,1
J09,LPS,Exp03,958.973,824.239,18018.0,1
J09,LPS,Exp03,716.034,499.614,65604.0,0
J09,LPS,Exp03,1286.17,1379.07,17343.0,0
J09,LPS,Exp03,702.771,,,0
J09,LPS,Exp03,,1245.6,3989.0,0
J09,LPS,Exp03,1828.67,,,0
J09,LPS,Exp03,859.324,,,1
J09,LPS,Exp03,1162.76,969.266,26886.0,0
J09,LPS,Exp03,678.303,1042.39,7221.0,0
J09,LPS,Exp03,1305.39,1047.42,25811.0,0
J09,LPS,Exp03,,,,2
J09,LPS,Exp03,1149.07,2215.46,4073.0,0
J09,LPS,Exp03,747.32,1323.82,6011.0,0
J09,LPS,Exp03,,2301.29,16512.0,0
J09,LPS,Exp03,1324.08,903.285,37916.0,0
J09,LPS,Exp03,851.668,,,0
J09,LPS,Exp03,750.202,593.843,69864.0,1
J09,LPS,Exp03,709.226,,,0
J09,LPS,Exp03,794.061,498.42,252246.0,0
J09,LPS,Exp03,644.905,968.903,9222.0,0
J09,LPS,Exp03,1469.7,1366.46,9329.0,0
J09,LPS,Exp03,971.076,625.082,204675.0,0
J09,LPS,Exp03,842.923,604.934,154900.0,0
J09,LPS,Exp03,743.807,634.019,40888.0,0
J09,LPS,Exp03,818.028,,,0
J09,LPS,Exp03,1204.96,740.926,71011.0,0
J09,LPS,Exp03,,1741.76,3088.0,0
J09,LPS,Exp03,832.201,,,0
J09,LPS,Exp03,712.576,993.003,10575.0,1
J09,LPS,Exp03,825.969,,,2
J09,LPS,Exp03,854.431,552.158,23505.0,0
J09,LPS,Exp03,,980.316,17214.0,0
J09,LPS,Exp03,907.323,,,0
J09,LPS,Exp03,892.192,641.597,87051.0,0
J09,LPS,Exp03,859.766,698.583,37102.0,0
J09,LPS,Exp03,776.468,984.398,10490.0,0
J09,LPS,Exp03,1692.97,,,0
J09,LPS,Exp03,945.394,1327.21,6082.0,0
J09,LPS,Exp03,655.994,869.014,5956.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,900.172,615.176,48594.0,1
J09,LPS,Exp03,1568.22,701.195,81932.0,1
J09,LPS,Exp03,1389.48,,,0
J09,LPS,Exp03,667.096,,,0
J09,LPS,Exp03,672.31,503.694,72337.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,1511.87,,,0
J09,LPS,Exp03,1245.77,1067.3,16694.0,3
J09,LPS,Exp03,722.615,1534.08,176272.0,0
J09,LPS,Exp03,1459.59,,,0
J09,LPS,Exp03,710.846,534.259,63182.0,0
J09,LPS,Exp03,,684.086,71371.0,0
J09,LPS,Exp03,,,,1
J09,LPS,Exp03,765.557,523.149,17485.0,0
J09,LPS,Exp03,719.564,,,0
J09,LPS,Exp03,792.224,1037.36,4258.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,1394.76,2337.92,3731.0,0
J09,LPS,Exp03,1364.98,,,0
J09,LPS,Exp03,671.229,899.663,5082.0,0
J09,LPS,Exp03,1282.03,1869.4,5211.0,0
J09,LPS,Exp03,,1097.16,7393.0,0
J09,LPS,Exp03,852.8,1488.65,11850.0,1
J09,LPS,Exp03,9382.52,2892.37,6703.0,0
J09,LPS,Exp03,721.301,,,0
J09,LPS,Exp03,796.749,712.669,6500.0,0
J09,LPS,Exp03,777.629,,,0
J09,LPS,Exp03,880.11,,,0
J09,LPS,Exp03,,916.864,9820.0,0
J09,LPS,Exp03,713.979,,,0
J09,LPS,Exp03,,911.475,30612.0,0
J09,LPS,Exp03,,,,0
J09,LPS,Exp03,1160.95,1639.74,7779.0,0
J09,LPS,Exp03,1370.49,,,0
J10,LPS,Exp03,,,,1
J10,LPS,Exp03,,1512.69,2462.0,0
J10,LPS,Exp03,978.021,1197.46,5546.0,0
J10,LPS,Exp03,,1376.82,5450.0,0
J10,LPS,Exp03,,,,0
J10,LPS,Exp03,921.213,1135.18,2714.0,0
J10,LPS,Exp03,704.812,,,0
J10,LPS,Exp03,711.646,830.041,10151.0,0
J10,LPS,Exp03,740.187,,,0
J10,LPS,Exp03,811.303,1256.88,5406.0,0
J10,LPS,Exp03,982.78,1416.55,1403.0,0
J10,LPS,Exp03,684.006,,,0
J10,LPS,Exp03,1193.52,,,0
J10,LPS,Exp03,927.708,731.457,90517.0,0
J10,LPS,Exp03,731.067,576.777,52270.0,0
J10,LPS,Exp03,,,,0
J10,LPS,Exp03,673.632,525.694,12678.0,0
J10,LPS,Exp03,653.876,628.084,5319.0,0
J10,LPS,Exp03,825.254,815.537,35894.0,0
J10,LPS,Exp03,775.337,613.47,93550.0,0
J10,LPS,Exp03,679.65,506.487,130287.0,0
J10,LPS,Exp03,2002.8,1526.73,7073.0,0
J10,LPS,Exp03,804.905,596.265,55066.0,0
J10,LPS,Exp03,646.382,799.658,7293.0,0
J10,LPS,Exp03,949.184,1666.79,6988.0,0
J10,LPS,Exp03,721.004,1085.47,8384.0,1
J10,LPS,Exp03,,,,0
J10,LPS,Exp03,584.214,550.028,14556.0,0
J10,LPS,Exp03,,488.518,199118.0,0
J10,LPS,Exp03,,1324.07,7121.0,0
J10,LPS,Exp03,992.755,,,0
J10,LPS,Exp03,,,,1
J10,LPS,Exp03,881.074,971.344,16727.0,0
J10,LPS,Exp03,719.646,1058.24,11333.0,0
J10,LPS,Exp03,810.164,696.04,47026.0,1
J10,LPS,Exp03,763.384,832.76,7258.0,0
J10,LPS,Exp03,939.008,1638.67,6399.0,0
J10,LPS,Exp03,743.032,568.982,56168.0,0
J10,LPS,Exp03,843.328,,,0
J10,LPS,Exp03,,,,2
J10,LPS,Exp03,,1578.93,3748.0,1
J10,LPS,Exp03,626.315,,,1
J10,LPS,Exp03,691.232,626.199,20596.0,0
J10,LPS,Exp03,692.725,1002.42,8241.0,0
J10,LPS,Exp03,895.799,1200.13,8032.0,0
J10,LPS,Exp03,627.949,521.066,51900.0,0
J10,LPS,Exp03,1015.89,,,0
J10,LPS,Exp03,635.552,,,0
J10,LPS,Exp03,,,,0
J10,LPS,Exp03,,1791.31,5190.0,0
J10,LPS,Exp03,640.147,1007.52,4303.0,0
J10,LPS,Exp03,797.913,,,0
J10,LPS,Exp03,798.544,,,0
J10,LPS,Exp03,792.788,,,0
J10,LPS,Exp03,645.885,648.373,9135.0,0
